dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr,score
10133941,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10133941",,5330070120,"Indian Copper Complex",22.5294,86.45017,AS,India,Bihar,,M,Copper,,,Underground,,,Producer,,,"Apatite, Magnetite, Quartz",,Underground,,,,"Surda/ Pathagora/ Kendadih",,Unknown,,,,,,,"CHATTOPADHYAY, J.  1979.  ""ECONOMIC BENEFITS OF SINKING ANDEQUIPPING A VERTICAL SHAFT FROM THE SURFACE TO THE 42NDLEVEL AT MOSABONE MINE.""  MINING AND ENGINEERINGJOURNAL.  MAY 1979.DAVENDRA PRATAP SINGH.  ""COPPER MINING IN INDIA.""  9TH WORLDMINING CONGRESS, WEST GERMANY.  MAY 1976.  PP. 1-16.ENGINEERING AND MINING ACTIVITY DIGEST.  JUNE 1980.  P. 10.ENGINEERING AND MINING JOURNAL.  FEBRUARY 1974GOKHALE, K.V.G.K., AND T.C. RAO.  ORE DEPOSITS OF INDIA,THEIR DISTRIBUTION AND PROCESSING.  THOMSON PRESS(INDIA) LTD.  PP. 77-85.KRISHNASWAMY, S.  INDIA'S MINERAL RESOURCES.  OXFORD AND IBHPUBLISHING CO.  PP.142-144.MINING MAGAZINE.  FEBRUARY 1974.  P.75.NAUTIYAL, S.P.  ET AL.  ""EXPLORATION FOR COPPER-ORE INSINGHBUM DISTRICT, BIHAR.""  GEOLOGICAL SURVEY OF INDIA.RAMASWAMY, L.  ""RECIRCULATION LOADS IN COPPER CONCENTRATORSWITH PARTICULAR REFERENCE TO RAKHA COPPER PLANT.""MINING AND ENGINEERING JOURNAL.  OCTOBER 1977.SENGUPTA, R. ET AL.  ""SULFIDE MINERALIZATION IN THE SURDA-BADIA SECTION OF THE SINGHBHUM COPPERBELT, BIHAR.""GEOLOGICAL SURVEY OF INDIA.  PP. 115-125.TALAPATRA, A.K.  ""APPLICATION OF QUANTITATIVE PETROGRAPHICDATA IN MOSABONI COPPER NIME, SINGHBHUM DISTRICT,BIHAR.""  JOURNAL OF THE GEOLOGICAL SOCIETY OF INDIA.1968.  PP. 73-81.DUNN, J.A.  BULLETIN OF THE GEOLOGICAL SOCIETY OF INDIASERIES A, ECONOMIC GEOLOGY, NO. 23, 1965.  P.87.",,1862,,,,,,,D
10133942,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10133942",,5330370075,"North of Mitihurda",21.80946,85.3602,AS,India,Orissa,,M,,,Iron,Unknown,,,Prospect,,,Hematite,,,,,,,,"West, B.J.",,,,,,,"UNITED NATIONS, SURVEY OF WORLD IRON ORE RESOURCES, 1970, NEDEPT. OF ECONOMIC AND SOCIAL AFFAIRS, P.114-153",,,,,,,,,D
10133956,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10133956",,5330290010,"Kurleh and Buknur Hills",15.80003,74.46047,AS,India,Karnataka,,M,,,"Aluminum, Iron, Silica, Titanium",Surface,,,Prospect,,,,,,,,,,,"West, B.J.",,,,,,,"FOX,C.S., 1923, THE BAUXITE AND ALUMINOUS LATERITE OCCURRENCINDIA, VOL. XLIX, PART 1, P.65-67.",,,,,,,,,D
10133990,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10133990",,5330230008,Jalkavadi,17.39989,73.75049,AS,India,Maharashtra,,M,,,Copper,Unknown,,,Occurrence,,,,,,,,,,,"West, B.J.",,,,,,,"DUNN J A 1965 BULL GSI SERIES A-ECON GEOL NO 23-COPPER P 117",,,,,,,,,D
10133991,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10133991",,5330030009,Gummankonda,15.63004,78.30038,AS,India,"Andhra Pradesh",,M,,,Copper,Surface,,,"Past Producer",,,"Azurite, Chlorite, Malachite, Pyrite, Talc",,,,,,,,Unknown,,,,,,,"KRISHNAN,M.S., MINERAL RESOURCES OF MADRAS, 1951,MEMOIRS OFGEOLOGICAL SURVEY OF INDIA, VOL. 80, P.86.",,,,,,,,,D
10134014,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134014",,5330290027,Karekuruhi,12.9603,77.58039,AS,India,Karnataka,,M,,,Iron,Unknown,,,Producer,,,"Goethite, Hematite",,,,,,,,"West, B.J.",,,,,,,"U.N., SURV. WORLD IRON ORE RES., 1970, N.Y., DEPT. ECON. & SFFAIRS, P. 111, 162",,,,,,,,,D
10134015,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134015",,5330370186,"Bhimtanagar Lease No.14c",21.02623,85.77049,AS,India,Orissa,,M,Chromium,,,Surface,,,Prospect,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,E
10134027,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134027",,5330030020,"Ongole and Gundlakamma Groups",15.50005,80.06033,AS,India,"Andhra Pradesh",,M,,,Iron,Unknown,,,Occurrence,,,,,,,,,,,"West, B.J.",,,,,,,"KRISHNAN, M.S., MINERAL RESOURCES OF MADRAS, MEMOIRS OF THESURVEY OF INDIA, VOL. 80, P. 145-146, 1951.",,,,,,,,,D
10134032,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134032",,5330431016,Mettur,11.8837,77.85038,AS,India,,,M,"Aluminum, Contained or Metal",,,"Processing Plant",,,Plant,,,,,,,,,Metturcoimbatur,,"Buckingham, David A.",,,,,,,"BOM/MINERALS AVAILABILITY PROGRAM, CONTRACT #J0245003,""PRIMATY POST-MILL ALUMINUM SMELTING FACILITIES 1983:A DATA BANK"", OCTOBER 1, 1985.BOM/BRANCH OF NONFERROUS METALS, ""PRIMARY ALUMINUM PLANTSWORLDWIDE"",  PART I - DETAIL, PAGE 15; PART II - SUMMARYPAGE 142.IBA/EB/XLII/5/88, 30D.BROOK HUNT AND ASSOCIATES LTD., ALUMINUM SMETLER DATA,1980-1985, PG. 251.",,1968,,,,,,,C
10134033,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134033",,5330411001,"(Facility) Khetri Copper Smelter",27.99899,75.81718,AS,India,Rajasthan,,M,Copper,,,"Processing Plant",,,Plant,,,,,,,,,"Khetri Smelter",,Zimbelman,,,,,,,,,,,,,,,,E
10134036,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134036",,5330410037,Balaria,24.36597,73.73382,AS,India,Rajasthan,,M,"Lead, Zinc",Iron,Sulfur-Pyrite,Underground,,,Producer,,,,,,,,,,,"Rupp  / Ewu, Chiang",,,,,,,"ENGINEERING AND MINING JOURNAL INTERNATIONAL DIRECTORY OFMINING AND MINERAL PROCESSING OPERATIONS.  INDIA.  MCGRAW-HILL, INC., NEW YORK, 1978, P. 297.ENGINEERING AND MINING JOURNAL.  JANUARY 1978, P. 77.ENGINEERING AND MINING JOURNAL.  JANUARY 1977, P. 63.MINING MAGAZINE.  SEPTEMBER 1976, P. 267.U.N.E.C.A.F.E.  MINING DEVELOPMENTS IN ASIA AND THE FAREAST.  MIN. DEV. SERIES, NO. 35, NEW YORK, 1968, P. 4.WORLD MINES REGISTER.  COMPANIES BY COUNTRY.  INDIA.  MILLERFREEMAN, INC., SAN FRANCISCO, 1976, P. 97.GEOLOGICAL SURVEY OF INDIA.  GEOLOGY AND MINERAL RESOURCESOF THE STATES OF INDIA.  MISCELLANEOUS PUBLICATION NO. 30,PT. XII-RAJASTHAN, 1977, PP. 50-51.VIDYARTHI, R. C., AND P. P. KALA.  APPLICATION OF PROBABIL-ITY MODELS AND SEQUENTIAL DECISION-MAKING IN THE EVALUA-TION OF THE BALARIA ZINC-LEAD DEPOSIT, ZAWAR, INDIA.INST. MIN. AND MET., TRANS., SECT. A, V. 84, NO. 1, JANU-ARY 1975, PP. 1-6.AME MINERAL ECONOMICS QUARTERLY MINE ANALYSIS, JUNE, 1993,PP. 38, 48.",,,,,,,,,C
10134043,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134043",,5330230026,Thanewasna,19.07972,79.73035,AS,India,Maharashtra,,M,,,"Copper, Lead, Zinc",Unknown,,,Prospect,,,"Chalcocite, Chalcopyrite, Covellite, Malachite, Pyrite",,,,,,,,"West, B.J.",,,,,,,"KARKARE B S 1968 A NOTE ON THE PRELIMINARY EXAMINATION OF ANENCE OF COPPER IN THE VICINITY OFTHANEWASNA CHANDA DISTRICTHTRA GSI MISC PUBLICATION #13 P 151-155",,,,,,,,,D
10134054,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134054",,5330031001,"(Facility) Shreeramnagar Smelter",18.1165,83.50025,AS,India,"Andhra Pradesh",,M,"Chromium, Ferrochrome",,,"Processing Plant",,,Plant,,,,,,,,,"Gariuidi Plant",,"Boyle, Ed",,,,,,,"SILK M H, 1988, ""WORLD CHROMITE RESOURCE AND FERROCHROMIUMPRODUCTION"". MINTEK SPECIAL PUBL. NO 11.CRU INTERNAT'L LTD, 1993, ""THE COST OF PRODUCING FERRO-ALLOYS"".BOYLE EH JR, SHIELDS D J, WAGNER L A, 1993, ""CHROMIUMAVAILIBILITY IN MARKET ECONOMY COUNTRIES AND NETWORK FLOWMODEL ANALYSIS OF WORLD CHROMIUM SUPPLY"" USBM IC 9337.",,1978,,,,,,,C
10134057,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134057",,5330410038,Zawarmala-Baroi,24.34927,73.70052,AS,India,Rajasthan,,M,"Zinc, Lead",,,Underground,,,Prospect,,,,,,,,,"Baroi, Bario / Zawarmala Hill",,"Rupp  / Ewu, Chiang",,,,,,,"YORK, 1968, PP. 4, 33.WORLD MINES REGISTER.  COMPANIES BY COUNTRY.  INDIA.  MILLERFREEMAN, INC., SAN FRANCISCO, 1976, P. 97.A. K. G.  LEAD AND ZINC IN INDIA - THE PRESENT AND THEFUTURE.  EDITORIAL.  JOURNAL OF MINES, METALS, AND FUELS,OF THE STATES OF INDIA,  MISCELLANEOUS PUBLICATION NO. 30,PT. XII-RAJASTHAN, 1977, PP. 50-51.U.N.E.C.A.F.E.  MINING DEVELOPMENTS IN ASIA AND THE FAREAST.  MIN. DEV. SERIES, NO. 35.  UNITED NATIONS, NEWAME MINERAL ECONOMICS QUARTERLY MINE ANALYSIS, JUNE, 1993,PP. 38,48.",,,,,,,,,C
10134064,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134064",,5330370026,"Unagarapora Pahar",21.86946,85.19021,AS,India,Orissa,,M,,,Iron,Unknown,,,Prospect,,,Hematite,,,,,,,,"West, B.J.",,,,,,,"UNITED NATIONS, SURVEY OF WORLD IRON ORE RESOURCES, 1970, NEDEPT. OF ECONOMIC AND SOCIAL AFFAIRS, P.114, 150.",,,,,,,,,D
10134073,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134073",,5330170009,Naduvallur,11.38376,75.81713,AS,India,Kerala,,M,,,Iron,Unknown,,,Occurrence,,,,,,,,,,,"Reed / Ewu, Chiang",,,,,,,"GEOLOGICAL SURVEY OF INDIA, GEOLOGY AND MINERAL RESOURCES OFTHE STATES OF INDIA:  KERALA:  MISCELLANEOUSPUBLICATION NO. 30, 1976, P. 17-19.ENGINEERING AND MINING JOURNAL, INDIA:  V. 174, NO. 1, 1973,P. 135.MINING JOURNAL, INDIA:  IRON ORE FINDS:  V. 279, NO. 7152,1972, P. 206.MINING MAGAZINE, INDIAN IRON ORE:  V. 127, NO. 5, 1972,P. 485.",,,,,,,,,D
10134075,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134075",,5330030002,"Chalk Hills Near Salem",11.70042,78.10037,AS,India,"Andhra Pradesh",,M,,,Chromium,Surface,,,"Past Producer",,,Chromite,,,,,,,,"West, B.J.",,,,,,,"KRISHNAN,M.S., MINERAL RESOURCES OF MADRAS, 1951, MEMOIRS OFGEOLOGICAL SURVEY OF INDIA, VOL. 80, P.44.",,,,,,,,,D
10134080,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134080",,5330370032,"Hatu Gutu Buru-Noamundi Mine",22.18943,85.5252,AS,India,Orissa,,B,,,"Iron, Phosphorus-Phosphates, Sulfur",Unknown,,,Producer,,,Hematite,,,,,,,,"West, B.J.",,,,,,,"UNITED NATIONS, SURVEY OF WORLD IRON ORE RESOURCES, 1970, NEDEPT. OF ECONOMIC AND SOCIAL AFFAIRS, P.114, 150.",,,,,,,,,D
10134110,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134110",,5330430008,Villiyappanpatti-Tatayyangar-Pett,11.13048,78.23037,AS,India,,,B,,,"Iron, Phosphorus-Phosphates, Silica, Titanium",Unknown,,,Prospect,,,Magnetite,,,,,,Ai,,"West, B.J.",,,,,,,"U.N., SURV. WORLD IRON ORE RES., 1970, N.Y., DEPT. ECON. & SFFAIRS, P. 111, 159",,,,,,,,,D
10134113,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134113",,5330230017,"Rungta:S Mine",21.39951,79.45036,AS,India,Maharashtra,,M,,,"Manganese, Silica",Surface,,,"Past Producer",,,"Garnet, Muscovite, Quartz",,,,,,,,"West, B.J.",,,,,,,"CHAKRAVARTY S C 1973 THE GEOLOGY AND MANGANESE ORE DEPOSITSRI-MANSAR AREA NE PART OF NAGPUR DISTRICT, MAHARASHTRA PT 3ERIES A ECON GEOL BULL OF GSI P 75-77",,,,,,,,,D
10134126,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134126",,5330030005,"Yerrapilly Mines",14.9801,79.60034,AS,India,"Andhra Pradesh",,M,,,Copper,Surface,,,"Past Producer",,,,,,,,,,,Unknown,,,,,,,"KRISHNAN,M.S., MINERAL RECOURCES OF MADRAS, 1951, MEMOIRS OFGEOLOGICAL SURVEY OF INDIA,VOL.80, P.84.",,,,,,,,,D
10134133,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134133",,5330370162,Sukerangi,21.04623,85.81549,AS,India,Orissa,,M,Chromium,,,Surface,,,Producer,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,E
10134136,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134136",,5330431061,Tamilnadu,11.73372,78.15037,AS,India,,,M,Magnesite,,,Surface,,,Producer,,,,,,,,,,,"Wilburn, David R.",,,,,,,"INDUSTRIAL MINERALS; JULY 1989, P. 10-11.INDUSTRIAL MINERALS; SEPT. 1991, P. 49, 121.INDUSTRIAL MINERALS; AUG. 1991, P. 17-20.",,,,,,,,,C
10134144,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134144",,5330230004,Redi,15.90003,73.81049,AS,India,Maharashtra,,B,,,"Aluminum, Iron, Phosphorus-Phosphates, Silica, Sulfur",Surface,,,Prospect,,,"Goethite, Hematite, Magnetite",,,,,,"Redi:  Resamdaldal, Gogte",,"West, B.J.",,,,,,,"U.N., SURV. WORLD IRON ORE RES., 1970, N.Y., DEPT. ECON. & SFFAIRS, P. 111,160",,,,,,,,,C
10134171,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134171",,5330230019,"Goguldoho Mines: Western and East",21.40951,79.43036,AS,India,Maharashtra,,M,,,Manganese,Surface,,,Producer,,,"Apatite, Jacobsite, Psilomelane, Pyrolusite, Quartz, Rhodonite, Spessartite, Tourmaline, Wad",,,,,,"Ern Portions",,"West, B.J.",,,,,,,"CHAKRAVARTY S C 1973 THE GEOLOGY AND MANGANESE ORE DEPOSITSRI-MANSAR AREA NE PART OF NAGPUR DISTRICT MAHARASHTRA, PARTSERIES A ECON GEOL BULL OF GSI P 86-101",,,,,,,,,C
10134189,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134189",,5330150007,Lashteal,34.57853,74.33055,AS,India,"Jammu and Kashmir",,M,,,Copper,Unknown,,,"Past Producer",,,"Arsenopyrite, Azurite, Chalcocite, Chalcopyrite, Goethite, Limonite, Malachite, Pyrite",,,,,,,,"West, B.J.",,,,,,,"DUNN J A 1965 BULL GSI SERIES A-ECON GEOL NO 23 COPPER P 101",,,,,,,,,C
10134218,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134218",,5330370196,"Bhimtanagar Lease No.3,Pit 2",21.02873,85.75439,AS,India,Orissa,,M,Chromium,,,Surface,,,"Past Producer",,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,E
10134229,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134229",,5330210143,"Brankhan Hill",24.57924,79.65036,AS,India,"Madhya Pradesh",,M,,,Iron,Unknown,,,Prospect,,,Hematite,,,,,,,,"West, B.J.",,,,,,,"CHATTERJEE P K 1955 A NOTE ON THEIRON-ORE DEPOSITS OF CHHATASTRICT VINDHYA PRADESH VOL 9 NO 2INDIAN MINERALS P 122-126",,,,,,,,,D
10134233,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134233",,5330371017,Rayagado,19.1664,83.48355,AS,India,Orissa,,M,Aluminum,,,"Processing Plant",,,Producer,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,E
10134241,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134241",,5330431062,"Burn Standard",11.66713,78.10037,AS,India,,,M,Magnesite,,,Surface,,,Producer,,,,,,,,,,,"Wilburn, David R.",,,,,,,,,,,,,,,,E
10134251,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134251",,5330370192,"Bhimtanagar Lease No.5b",21.02563,85.77549,AS,India,Orissa,,M,Chromium,,,Surface,,,Prospect,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,E
10134293,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134293",,5330410000,Rampura-Agucha,26.08243,74.8338,AS,India,Rajasthan,,M,Zinc,Lead,"Silver, Cadmium",Surface,,,Plant,,,,,,,,,,,Unknown,,,,,,,"*MINING ANNUAL REVIEW, 1993, P. 157.",,,,,,,,,D
10134294,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134294",,5330070091,"Ajiti Buru Barai",22.19943,85.3302,AS,India,Bihar,,M,,,Iron,Surface-Underground,,,Prospect,,,Hematite,,,,,,,,Unknown,,,,,,,"U.N., SURV. WORLD IRON ORE RES., 1970, N.Y., DEPT. ECON. & SFFAIRS, P. 114, 149",,,,,,,,,D
10134306,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134306",,5330370060,"Satkutnia Pahar",21.92945,85.3602,AS,India,Orissa,,M,,,Iron,Unknown,,,Prospect,,,Hematite,,,,,,,,"West, B.J.",,,,,,,"UNITED NATIONS, SURVEY OF WORLD IRON ORE RESOURCES, 1970, NEDEPT. OF ECONOMIC AND SOCIAL AFFAIRS, P.114,153.",,,,,,,,,D
10134331,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134331",,5330070129,Mundadevta,22.29942,86.70017,AS,India,Bihar,,M,,,Copper,Unknown,,,"Past Producer",,,"Biotite, Muscovite, Quartz",,,,,,,,"West, B.J.",,,,,,,"DUNN J A 1965 BULL GSI SERIES A-ECON GEOL NO 23-COPPER P 89.",,,,,,,,,D
10134332,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134332",,5330070118,"Chirudih-Singhbhum Copper Belt",22.5594,86.41018,AS,India,Bihar,,M,,,Copper,Unknown,,,"Past Producer",,,,,,,,,,,Unknown,,,,,,,"DUNN J A 1965 BULL GSI SERIES A-ECON GEOL,NO 23-COPPER P.85",,,,,,,,,D
10134335,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134335",,5330150008,Dul,33.3586,75.76051,AS,India,"Jammu and Kashmir",,M,,,Copper,Unknown,,,Occurrence,,,Chalcopyrite,,,,,,,,"West, B.J.",,,,,,,"DUNN J A 1965 BULL GSI SERIES A-ECON GEOL NO 23-COPPER P 101",,,,,,,,,D
10134359,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134359",,5330210145,"Kauchar Deposit",20.47959,80.98032,AS,India,"Madhya Pradesh",,M,,,Iron,Unknown,,,Prospect,,,"Hematite, Limonite",,,,,,,,"West, B.J.",,,,,,,"SHARMA R K AND BALAGOPALAN, INDIAN MINERALS VOL 27 NO 7 P 12",,,,,,,,,D
10134377,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134377",,5330170010,Alampara,11.58374,75.86713,AS,India,Kerala,,M,,,Iron,Unknown,,,Occurrence,,,,,,,,,,,"Reed / Ewu, Chiang",,,,,,,"GEOLOGICAL SURVEY OF INDIA, GEOLOGY AND MINERAL RESOURCES OFTHE STATES OF INDIA:  KERALA:  MISCELLANEOUSPUBLICATION NO. 30, 1976, P. 17-19.ENGINEERING AND MINING JOURNAL, INDIA:  V. 174, NO. 1, 1973,P. 135.MINING JOURNAL, INDIA:  IORN ORE FINDS:  V. 279, NO. 7152,1972, P. 206.",,,,,,,,,D
10134402,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134402",,5330370051,Guali-Godabudini,21.95945,85.3002,AS,India,Orissa,,M,,,Iron,Unknown,,,Prospect,,,Hematite,,,,,,,,"West, B.J.",,,,,,,"U.N., SURV. WORLD IRON ORE RES., 1970, N.Y., DEPT. ECON. & SFFAIRS, P. 114, 152",,,,,,,,,D
10134411,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134411",,5330070115,"Roam-Singhbhum Copper Belt",22.60939,86.40018,AS,India,Bihar,,M,,,Copper,Unknown,,,"Past Producer",,,"Chalcopyrite, Chlorite, Magnetite, Malachite",,,,,,,,Unknown,,,,,,,"DUNN J A 1965 BULL GSI SERIES A-ECON GEOL NO 23-COPPER P 83-",,,,,,,,,D
10135261,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10135261",,5330370057,Kurband-Joruri,21.94945,85.4102,AS,India,Orissa,,M,,,Iron,Unknown,,,Prospect,,,Hematite,,,,,,,,"West, B.J.",,,,,,,"UNITED NATIONS, SURVEY OF WORLD IRON ORE RESOURCES, 1970, NEDEPT. OF ECONOMIC AND SOCIAL AFFAIRS, P.114,152.",,,,,,,,,D
10142071,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10142071",,5330290030,Nuggihalli,12.53034,76.90041,AS,India,Karnataka,,B,,,"Silica, Aluminum, Iron, Sulfur, Titanium",Unknown,,,Prospect,,,Magnetite,,,,,,,,"West, B.J.",,,,,,,"U.N., SURV. WORLD IRON ORE RES., 1970, N.Y., DEPT. ECON. & SFFAIRS, P. 111, 163",,,,,,,,,D
10158286,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10158286",,5330030029,Pachchaimalai,11.65043,78.15037,AS,India,"Andhra Pradesh",,M,,,"Iron, Silica",Surface,,,Prospect,,,,,,,,,,,Unknown,,,,,,,"KRISHNAN, M.S., MINERAL RESOURCES OF MADRAS, MEMOIRS OF THESURVEY OF INDIA,VOL.80,P149;1951.GIVES RESERVE FIGURES.",,,,,,,,,D
10158386,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10158386",,5330030042,Amberpet,18.65976,78.08039,AS,India,"Andhra Pradesh",,M,,,Iron,Underground,,,Prospect,,,"Hematite, Magnetite",,,,,,,,"West, B.J.",,,,,,,,,,,,,,,,E
10158402,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10158402",,5330010001,"Corbyns: Cove",11.65042,92.75,AS,India,,,M,,,Copper,Unknown,,,Occurrence,,,,,,,,,,,"West, B.J.",,,,,,,"DUNN, 1965 BULL. GEOL. SURV. INDIA, SERIES A-ECON. GEOL. #23",,,,,,,,,D
10158485,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10158485",,5330030041,Kelleda-Dastrabad,18.65976,78.08039,AS,India,"Andhra Pradesh",,B,,,"Iron, Silica, Sulfur, Phosphorus-Phosphates",Underground,,,Prospect,,,"Hematite, Magnetite",,,,,,,,"West, B.J.",,,,,,,"U.N., SURV. WORLD IRON ORE RES., 1970, N.Y., DEPT. ECON. SOCAIRS, P.111-146",,,,,,,,,D
10158566,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10158566",,5330030061,Chintapalee,17.54156,82.18358,AS,India,"Andhra Pradesh",,M,Aluminum,,,Surface,,,Prospect,,,"Gibbsite, Goethite, Hematite",,Surface,,,,,,Rfb,,,,,,,"INDIAN BUREAU OF MINES, MONOGRAPH ON BAUXITE, MINERAL FACTSAND PROBLEMS, VOL. 3, NO. 5, NOVEMBER 1977.PRIVATE COMMUNICATION, BHARAT ALUMINUM COMPANY, LTD. (BALCO)NEW DELHI, FEBRUARY 1981.",,,,,,,,,C
10158589,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10158589",,5330210118,Kondapal,20.69957,80.63033,AS,India,"Madhya Pradesh",,M,,,Iron,Unknown,,,Prospect,,,Hematite,,,,,,,,"West, B.J.",,,,,,,"U.N., SURV. WORLD IRON ORE RES., 1970, N.Y., DEPT. ECON. & SFFAIRS, P. 111,156",,,,,,,,,D
10158614,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10158614",,5330390006,Teejanwali,28.02897,76.10047,AS,India,Punjab,,M,,,Copper,Unknown,,,Prospect,,,,,,,,,,,"West, B.J.",,,,,,,"DUNN J A 1965 BULL GSI SERIES A-ECON GEOL NO 23-COPPER P 127",,,,,,,,,D
10158619,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10158619",,5330370091,Gorumakisani,22.04944,86.21018,AS,India,Orissa,,B,,,"Sulfur, Iron, Phosphorus-Phosphates, Silica",Unknown,,,Producer,,,Hematite,,,,,,,,"West, B.J.",,,,,,,"U.N., SURV. WORLD IRON ORE RES., 1970, N.Y., DEPT. ECON. & SFFAIRS, P. 111, 163",,,,,,,,,D
10158620,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10158620",,5330370177,"Bhimtanagar Lease No.7",21.03143,85.76269,AS,India,Orissa,,M,Chromium,,,Surface,,,Prospect,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,E
10158629,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10158629",,5330210141,"Laugur Mine",21.92946,80.35034,AS,India,"Madhya Pradesh",,B,,,"Iron, Manganese, Phosphorus-Phosphates, Silica",Surface-Underground,,,Producer,,,Psilomelane,,,,,,,,"West, B.J.",,,,,,,"SHUKLA K D AND ANANDALWAR M A 1973 THE GEOLOGY AND MN-ORE DEOF THE BALAGHAT-UKWA AREA, BALAGHAT DISTRICT, MADHYA PRADESHO 22 SERIES A-ECON GEOL BULL OF GSI P 61-63",,,,,,,,,C
10158636,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10158636",,5330130008,Ropa,31.79869,78.43042,AS,India,"Himachal Pradesh",,M,,,Copper,Unknown,,,Occurrence,,,,,,,,,,,"West, B.J.",,,,,,,"DUNN J A 1965 BULL GSI SERIES A-ECON GEOL NO 23-COPPER P 98",,,,,,,,,D
